Lat,Lng,LONG,LAT,Agency_Name,Address,Request_type,Description
43.0741,-76.1441,,,Water & Sewage,"148 Hood Ave Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),"Per Mike Shane  
148 Hood Ave
Dig House Lateral
"
43.0455,-76.1834,,,Sanitation Carts,"313 Bryant Ave Syracuse, New York, 13204",Cart Feedback,Constituent emailed Cityline unforming us that there has been a recycling cart in front of this property for about a month that does not belong to anyone on the street. It is currently not being used and is placed at the curb. Constituent is requesting for the recycling cart to be picked up. 
43.0209,-76.1301,,,Sanitation Carts,"143 Xavier Cir Syracuse, New York, 13210",Cart Broken,Constituent says her cart is missing a wheel. 
43.0638,-76.1459,,,Sanitation Carts,"816 Park St Syracuse, New York, 13208",Cart Not Delivered,"Constituent called to report they are new tenants and need trash and recycling carts delivered. Confirmed in Rubicon that no trash carts were assigned, confirmed in Cart Logic that recycling drop off was unsuccessful due to vacant property. Confirmed in Parcel that this is a two-family residence. "
43.0234,-76.1429,,,Sanitation,"133 Amherst Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up (Internal),Skipped trash from last wed route. Constituent was advised to leave the cart at the curb. 
43.052,-76.0956,,,Water & Sewage,"691 Hazelwood Ave Syracuse, New York, 13224",Sewer Back-ups (INTERNAL),"vinigria
691 Hazelwood Ave
315-491-7098
Sewer B/U...someone will be home...vent will be cleared"
43.0511,-76.1646,,,Sanitation Carts,"203 Matty Ave Syracuse, New York, 13204",Cart Broken,Constituent called to report that the lid is damage on the trash cart. 
43.079,-76.1352,,,Sanitation Carts,"324 Kenwick Dr Syracuse, New York, 13208",Cart Broken,Constituent called to report that the wheel on the recycling cart has fallen off. 
43.0712,-76.1376,,,Sanitation,"300 Woodruff Ave Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up (Internal),Constituent called to report their trash as skipped. No violations. 
43.0441,-76.1178,,,"Garbage, Recycling & Graffiti","147 Cambridge St Syracuse, New York, 13210",Report Improperly Set Out Trash or Recycling (Illegal Setout),couch has been on the curb for 2 weeks or more.
43.0488,-76.1741,,,Sanitation Carts,"118 Liberty St Syracuse, New York, 13204",Cart Broken,Trash can lid broke off due to falling ice and recycling cart wheels will not stay on.
43.0713,-76.1364,,,"Garbage, Recycling & Graffiti","1400 Oak St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,"Pickup on Mertens ave, skipped the block."
43.0634,-76.1574,,,Sanitation,"1301 N State St Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up (Internal),"Constituent called to report their trash as skipped, says the whole block was skipped. No violations. "
43.0782,-76.1403,,,"Garbage, Recycling & Graffiti","831 Wadsworth St Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Skipped Monday-one trash cart.
43.0429,-76.0875,,,"Garbage, Recycling & Graffiti","110 Claire Rd Syracuse, New York, 13214",Report a Skipped Recycling Pick Up,"Skipped Last wed, constituent states it's the whole block that was skipped."
43.0334,-76.1702,,,Sanitation Carts,"510 Dudley St Syracuse, New York, 13204",Cart Not Delivered,"Constituent called to report that they have not received two trash carts at this two-family residence. Confirmed in Rubicon that no trash carts are assigned, confirmed in Parcel that this is a two family. "
43.0652,-76.1596,,,Sanitation,"212 Sunset Ave Syracuse, New York, 13208",Report a Skipped Bulk Pick Up (Internal),Constituent called to report her scheduled bulk pick up as skipped. No violations. 
43.0631,-76.137,,,"Garbage, Recycling & Graffiti","311 Park St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,skipped monday.  caller states it's the whole block.
43.0617,-76.1445,,,"Garbage, Recycling & Graffiti","312 S Alvord St Syracuse, New York, 13203",Report a Skipped Recycling Pick Up,skipped Monday.
43.0569,-76.1483,,,Sanitation Carts,"612 N Townsend St Syracuse, New York, 13203",Cart Stolen,Constituent called to report their recycling carts as missing. Three family residence. 
43.0745,-76.1366,,,Sanitation,"173 Darlington Rd Syracuse, New York, 13208",Report a Skipped Recycling Pick Up (Internal),"Skipped recycling, advised constituent to leave the cart at the curb. "
43.0202,-76.1455,,,Sanitation Carts,"169 W Brighton Ave Syracuse, New York, 13205",Cart Stolen,"Constituent needs assistance filling out a police report for a stolen recycling cart. Duane Reese can be reached at 315-876-3814.
"
43.0468,-76.183,,,Sanitation Carts,"258 Tennyson Ave Syracuse, New York, 13204",Cart Stolen,Recycling cart reported stolen. 
43.0323,-76.1877,,,Sanitation,"436 Velasko Rd Syracuse, New York, 13219",Report a Skipped Weekly Trash Pick Up (Internal),"Skipped weekly trash from Friday route, constituent was advised to leave the cart at the curb. "
43.0292,-76.1496,,,Sanitation Carts,"200 Kirk Ave Syracuse, New York, 13205",Cart Stolen,Constituent says she is missing one trash cart and one recycling bin. 
43.0628,-76.0987,,,Water & Sewage,"450 Plymouth Dr Syracuse, NY, 13206, USA",Water-related Concerns,No water supply to 450 Plymouth Drive.
43.0741,-76.1441,,,Water & Sewage,"148 Hood Ave Syracuse, New York, 13208",Other Sewer-related Concerns,Run lateral Kit Dispatched to mike Shane 
43.0385,-76.1599,,,Sanitation,"627 W Onondaga St Syracuse, New York, 13204",Report a Skipped Bulk Pick Up (Internal),recliner skipped Friday.  scheduled in rubicon
43.0743,-76.1335,,,"Garbage, Recycling & Graffiti","139 Wainwright Ave Syracuse, New York, 13208",Sanitation Exempt Skipped,Trash and recycling skipped per caller. 
43.0318,-76.187,,,"Green Spaces, Trees & Public Utilities","Bellevue Ave & Velasko Rd Syracuse, New York, 13204",Tree Care and Removal,"I have two/three trees that are on my property at 2001 Bellevue Avenue, Syracuse, NY 13219.  They overhang onto Velasko Road quite a bit and are inter-twined within the power lines.  Is this my responsibility to get them trimmed or do I call National Grid?"
43.0396,-76.1608,,,"Garbage, Recycling & Graffiti","119 Holland St Syracuse, New York, 13204",Illegal setout/sanitation violation dispute,Constituent called to report that someone is dumping about 6 bags of trash in front of this address. 
43.0125,-76.1455,,,Sanitation Carts,"200 Hall Ave Syracuse, New York, 13205",Cart Broken,Constituent called to report that the wheel on her trash cart has fallen off. 
43.0618,-76.148,,,Water & Sewage,"607 Ash St Syracuse, New York, 13208",Other Sewer-related Concerns,Emergency UFPO dispatched to sewer locator  
43.0284,-76.1134,,,"Garbage, Recycling & Graffiti","1327 Westmoreland Ave Syracuse, NY, 13210, USA",Illegal setout/sanitation violation dispute,"Constituent called to report unbagged and bagged trash, laundry baskets, etc. set out in front this address. "
43.065,-76.1589,,,"Garbage, Recycling & Graffiti","209 Danforth St Syracuse, New York, 13208",Report a Skipped Recycling Pick Up,Skipped today
43.0815,-76.1532,,,Water & Sewage,"360 Martin St Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),tyler 425-3425
43.0666,-76.1536,,,Water & Sewage,"1233 Park St Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),hose 898-4626
43.0723,-76.135,,,Sanitation,"1309 Grant Blvd Syracuse, New York, 13208",Report a Skipped Bulk Pick Up (Internal),Constituent says her bulk trash was skipped. 
43.0546,-76.1509,,,"Garbage, Recycling & Graffiti","418 Pearl St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,Constituent called to report her trash as skipped. No violations. 
43.0684,-76.1423,,,"Garbage, Recycling & Graffiti","112 Hartley St Syracuse, New York, 13203",Sanitation Exempt Skipped,Constituent called to report her trash as skipped. No violations. 
43.0684,-76.1423,,,Sanitation,"112 Hartley St Syracuse, New York, 13203",Report a Skipped Bulk Pick Up (Internal),Constituent called to report her scheduled bulk pick up as skipped. No violations. 
43.0292,-76.1679,,,"Garbage, Recycling & Graffiti","136 Beverly Rd Syracuse, New York, 13207",Sanitation Exempt Skipped,Constituent says her weekly trash has been skipped for the last 2 weeks. 
43.077,-76.1542,,,Sanitation Carts,"200 Burdick Ave Syracuse, New York, 13208",Carts-Wrong Number of Carts Delivered,only one recycling bin delivered for a 2 family.  Needs one delivered.  Floreen Pollastro 315-806-6944
43.0445,-76.1242,,,Sanitation Carts,"507 S Beech St Syracuse, New York, 13210",Cart Not Delivered,"Constituent called to request for a recycling cart to be delivered to this property. the property is registered as a one family per the parcel search, cartlogic does not show a cart being assigned to the property, the address does not pop up into Rubicon. I did call the constituent back and left a voicemail asking about the trash cart. I forgot to ask in the original phone call if he had a trash cart at the property or not. I noticed the address is 507 S Beech st Rear, the front property has a Cherry St address."
43.053,-76.1893,,,Sanitation,"123 Erie St Syracuse, New York, 13204",Report a Skipped Bulk Pick Up (Internal),Constituent called to report their scheduled bulk pick up as skipped. No violations. 
43.0657,-76.1409,,,Sanitation Carts,"231 Hier Ave Syracuse, New York, 13203",Cart Stolen,Jason Downes 315-450-9422 2 recycling carts stolen.
43.0635,-76.1558,,,Sanitation,"929 N Salina St Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up (Internal),Constituent says his weekly trash was skipped. Rondu Johns can be reached at 680-214-8928. 
43.064,-76.1549,,,"Garbage, Recycling & Graffiti","2027 Lodi St Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0638,-76.1539,,,"Garbage, Recycling & Graffiti","2012 Lodi St Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0744,-76.1445,,,Sanitation,"160 Hood Ave Syracuse, New York, 13208",Report a Skipped Bulk Pick Up (Internal),Constituent says her 2cu yards of bags were skipped. 
43.0234,-76.1429,,,Sanitation,"133 Amherst Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up (Internal),Constituent says his weekly trash was skipped. 
43.0319,-76.1827,,,"Garbage, Recycling & Graffiti","121 Wolcott Ave Syracuse, New York, 13207",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0792,-76.1382,,,Housing & Property Maintenance,"156 Maplehurst Ave Syracuse, New York, 13208",Property Damage- INTERNAL,Constituent called to report property damage caused to her sewer pipe. Stated that when her Christmas tree was collected they ripped her pipe out of the ground. 
43.0726,-76.1077,,,Water & Sewage,"265 N Collingwood Ave Syracuse, New York, 13206",Sewer Back-ups (INTERNAL),Nawal 413-9547
43.0656,-76.1088,,,Water & Sewage,"220 Hillsdale Ave Syracuse, New York, 13206",Sewer Back-ups (INTERNAL),Michell 744-2348
43.0754,-76.1345,,,Housing & Property Maintenance,"307 Pleasantview Ave Syracuse, New York, 13208",Property Damage- INTERNAL,Constituent called to report property damage that was caused from the plow. Stated that the plow has caused damage to the apron of her driveway. Stated there are chunks of asphalt in her driveway that were ripped up.  
43.0646,-76.0932,,,Water & Sewage,"300 Clover Ridge Dr Syracuse, New York, 13206",Sewer Back-ups (INTERNAL),Mike 727-512-2421
43.0507,-76.1908,,,Sanitation,"506 Willis Ave Syracuse, New York, 13204",Report a Skipped Recycling Pick Up (Internal),"Skipped recycling, A week. Constituent stated that the whole 500 block was skipped for recycling on Friday. "
43.0646,-76.1451,,,Sanitation Carts,"217 Carbon St Syracuse, New York, 13208",Cart Broken,wheel fell off
43.0384,-76.1599,,,Housing & Property Maintenance,"627 W Onondaga St Syracuse NY 13204, United States",Vacant Buildings,Chair has been sitting on the curb for weeks
43.0615,-76.1017,,,Water & Sewage,"117 Champlin Dr Syracuse, New York, 13206",Sewer Back-ups (INTERNAL),Arron 372-1754
43.0505,-76.1011,,,Water & Sewage,"270 Mountainview Ave Syracuse, New York, 13224",Sewer Back-ups (INTERNAL),Jay- 680-322-6702
43.0197,-76.1613,,,Water & Sewage,"808 W Brighton Ave Syracuse, New York, 13207",Other Sewer-related Concerns,"Emergency UFPO
Water Main Break
Dispatched to Dennis E
315-448-8360 (Jamie)"
43.0612,-76.1141,,,Water & Sewage,"100 Sunnycrest Rd Syracuse, New York, 13206",Sewer Back-ups (INTERNAL),"Emergency UFPO
Dispatched to Dennis Ellsworth
Water Main Break Jamie 315-448-8360
"
43.059,-76.1565,,,Streets & Transportation,"689 N Clinton St Syracuse, NY 13210, USA",Pavement Markings,"Large pothole near intersection.  ALSO other potholes on North Clinton heading south, between I81 South detour and I81 entrance ramp. LARGE POTHOLES"
43.0629,-76.155,,,Water & Sewage,"898 N Salina St Syracuse, New York, 13208",Other Sewer-related Concerns,"Emergency UFPO
National Grid--Replacing pole #7
Dispatched to D. Ellsworth"
43.0459,-76.1309,,,Water & Sewage,"110 Comstock Ave Syracuse, New York, 13210",Sewer Back-ups (INTERNAL),ericka 263-6505
43.0085,-76.1465,,,Water & Sewage,"205 Dawes Ave Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Trish
315-491-3701"
43.0628,-76.1484,,,Water & Sewage,"133 John St Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),"Miquel 
315-450-8813"
43.041,-76.1689,,,Water & Sewage,"435 Shonnard St Syracuse, New York, 13204",Sewer Back-ups (INTERNAL),"Joseph
315-263-0652"
43.0307,-76.1598,,,Water & Sewage,"345 Hudson St Syracuse, New York, 13207",Other Sewer-related Concerns,"Emergency UFPO
Water Main Repair
Dispatched to Wayne Howard
315-448-8360 (Cherie)"
43.0256,-76.1411,,,Water & Sewage,"517 Garfield Ave Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Nikkia
680-287-8881"
43.0214,-76.1678,,,Water & Sewage,"125 Columbia Ave Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),Riley 315-420-8984
43.0435,-76.1056,,,"Garbage, Recycling & Graffiti","221 East Ave Syracuse NY 13224, United States",Report Improperly Set Out Trash or Recycling (Illegal Setout),It looks like someone has dumped an old refrigerator on the roadside.
43.0504,-76.1878,,,"Garbage, Recycling & Graffiti","402 Milton Ave Syracuse NY 13204, United States",Report a Skipped Recycling Pick Up,"Recycling missed at 402 Milton Ave & there are two more cans still out that look like they were also missed!

Thanks so much for your help!!"
43.0458,-76.1852,,,Parking & Vehicles,"368-398 Tennyson Ave Syracuse, NY, 13204, USA",Report an illegally parked vehicle,Same vehicle reported previously still has not moved. Makes parking difficult because the plows keep their distance and spaces become unparkable. 
43.0505,-76.1008,,,Water & Sewage,"278 Mountainview Ave Syracuse, New York, 13224",Sewer Back-ups (INTERNAL),"Patricia
315-446-4255"
43.0419,-76.1364,,,Water & Sewage,"731 S Crouse Ave Syracuse, New York, 13210",Sewer Back-ups (INTERNAL),"Mike
315-440-6262
Jet Flush For 1/12/25"
43.0419,-76.1364,,,Water & Sewage,"731 S Crouse Ave Syracuse, New York, 13210",Sewer Back-ups (INTERNAL),"Mike
315-440-6262
Vent Overflow Dispatched to 56"
43.0025,-76.1597,,,Water & Sewage,"118 Hopper Rd Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),"Mike
315-558-3275"
43.0659,-76.1604,,,Water & Sewage,"163 Court St Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),"Anthony
315-885-7867"
43.0305,-76.1236,,,Water & Sewage,"1053 Ackerman Ave Syracuse, New York, 13210",Sewer Back-ups (INTERNAL),Maze 917-834-9366
43.0186,-76.1426,,,Water & Sewage,"109 W Corning Ave Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),smoual - 917-651-1654
43.0358,-76.177,,,Water & Sewage,"Herriman St & Rowland St Syracuse, New York, 13204",Report internal structural damage of a Catch Basin/Storm Drain,"77
Repair Stone Top"
43.0183,-76.1328,,,Water & Sewage,"304 Thurber St Syracuse, New York, 13210",Sewer Back-ups (INTERNAL),mikayla 569-9736
43.0343,-76.1103,,,Water & Sewage,"704 Crawford Ave Syracuse, New York, 13224",Sewer Back-ups (INTERNAL),For Kevin Henry-(After 11 o'clock)
43.0112,-76.1466,,,Water & Sewage,"233 Belle Ave Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),sherman- 373-6738
43.0601,-76.1423,,,Water & Sewage,"121 Beecher St Syracuse, New York, 13203",Sewer Back-ups (INTERNAL),tina 412-6138
43.0334,-76.1703,,,"Garbage, Recycling & Graffiti","510 Dudley St Syracuse, NY 13204, USA",Report Litter on Private Land,people are living at the property are not clearing the sidewalk have mounds of trash on the side of the building that is causing mice and roaches House is not suitable for occupancy no one is supposed to be living at this location without clearance from the town. sidewalks are full of snow. Have not cleared the sidewalks for every storm that we have had this year so far. children elderly people are forced to walk into the street because they don't clear their sidewalks and keep them clean
43.0728,-76.1248,,,Housing & Property Maintenance,"545 Grant Blvd Syracuse NY 13203, United States",Unlawful Dumping on Vacant Land,Furniture on side of road on cemetery side
43.0684,-76.0958,,,Water & Sewage,"129 Milford Dr E Syracuse, New York, 13206",Sewer Back-ups (INTERNAL),Carrie 876-2747
43.0685,-76.1118,,,Feedback to the City,"2450 James St Syracuse NY 13206, United States",Please use this space to provide feedback to the City,"Snow plowed into sidewalk path, forcing climb over plowed snow. Business owners of both properties.

You folks *need* a category for reporting blocked sidewalks.
"
43.0462,-76.1837,,,Animals,"323 Tennyson Ave Syracuse, NY, 13204, USA",Dog Control,Person who lives at 323 Tennyson Ave leaves their large German shepherd tied up outside all day and night. Barking non stop. 
43.0148,-76.1657,,,Water & Sewage,"204 Lynch Ave Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),suman- 917-722-4463
43.0285,-76.1816,,,Water & Sewage,"256 Reed Ave Syracuse NY 13207, United States",Water-related Concerns,Just hoping to get an update on the water main break repair .. 
43.0227,-76.1684,,,Streets & Transportation,"1904 W Colvin St Syracuse, NY, 13207, USA",Traffic & Parking Signs,Please fix downed sign from plow. Something needs to be done about the plows speeding through residential areas or strathmore. 
43.0511,-76.1646,,,Sanitation Carts,"203 Matty Ave Syracuse, New York, 13204",Cart Broken,Constituent called to report their recycling and trash cart has been damaged by the plow. 
43.0146,-76.1647,,,Streets & Transportation,"2301-2311 South Ave Syracuse, NY, 13207, USA",Report a Pothole,Long rectangular pothole. Was previously filled last year but has since sunk in more.
43.0779,-76.1334,,,Parking & Vehicles,"336 Wainwright Ave Syracuse NY 13208, United States",Report an illegally parked vehicle,"Vehicle has not moved in months, unknown who’s it is. Plows having a hard time getting Around it when others are parked on the street. "
43.0443,-76.1747,,,Sanitation Carts,"202 Magnolia St Syracuse, New York, 13204",Cart Not Delivered,"Constituent called to report she does not have a trash cart at the property. The property is registered a single family residence per parcel search, rubicon shows that a trash cart is not assigned to the property, cart logic shows the property was assigned a recycling cart. constituent only requesting for a trash cart to be delivered. "
43.057,-76.1692,,,Water & Sewage,"Hunter Ave & Spencer St Syracuse, New York, 13204",Other Sewer-related Concerns,"004/Tom Pape
Manhole Cover Ring Broken"
43.0662,-76.1545,,,Sanitation Carts,"141 Steuben St Syracuse, New York, 13208",Cart Stolen,Warsan can be reached at 315-680-3734. 
43.0507,-76.1919,,,Sanitation Carts,"1807 W Genesee St Syracuse, New York, 13204",Mixed-Use Cart Request,Recycling cart: This property is a converted residence. Taxes says there are no units at this address but he has a trash cart. No recycling cart delivered per cartlogic. Jake Kippen can be reached at 315-744-4043. 
43.0621,-76.0981,,,"Garbage, Recycling & Graffiti","501 Plymouth Dr Syracuse, New York, 13206",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations.  
43.0435,-76.117,,,Sanitation Carts,"470 Allen St Syracuse, New York, 13210",Cart Broken,Constituent says the handle is broken again. Caller is requesting a replacement. Trash cart. 
43.0382,-76.1587,,,"Garbage, Recycling & Graffiti","147 South Ave Syracuse, New York, 13204",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0365,-76.1715,,,Water & Sewage,"232 Putnam St Syracuse, New York, 13204",Sewer Back-ups (INTERNAL),"Tony 
315-283-1529"
43.0006,-76.1397,,,"Garbage, Recycling & Graffiti","215 E Seneca Tpke Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,CONSTITUENT SAYS HIS WEEKLY TRASH WAS SKIPPED. 
43.0043,-76.1302,,,"Garbage, Recycling & Graffiti","911 E Brighton Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,WEEKLY TRASH SKIPPED PER CALLER. 
43.0629,-76.1395,,,Housing & Property Maintenance,"343 Park St Syracuse, NY, 13203, USA",Vacant Buildings,"House had fire 1+ year ago. Homeless occupying house, missing windows, trash"
43.0233,-76.1586,,,Water & Sewage,"1212 W Colvin St Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),"Cheryl
315-863-4639"
43.0639,-76.1398,,,"Garbage, Recycling & Graffiti","129 Grumbach Ave Syracuse, NY, 13203, USA",Report Improperly Set Out Trash or Recycling (Illegal Setout),"Neighbors are new + don’t speak english, don’t understand trash put out. Currently piled in snowbank"
43.064,-76.1394,,,"Garbage, Recycling & Graffiti","136 Grumbach Ave Syracuse, New York, 13203",Report a Skipped Bulk Pick Up,Skipped bulk pick up. 
43.0684,-76.1427,,,"Garbage, Recycling & Graffiti","106 Hartley St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. Constituent said it looks like that whole street was skipped. 
43.071,-76.1353,,,Sanitation Carts,"656 Helen St Syracuse, New York, 13203",Cart Broken,Trash cart reported broken. Requesting for it to be repaired or replaced. 
43.0338,-76.1735,,,Sanitation Carts,"1221 W Onondaga St Syracuse, New York, 13204",Cart Broken,"Recycling cart broken, stated that the wheels are broken, requesting for it to be repaired or replaced. "
43.0765,-76.158,,,"Garbage, Recycling & Graffiti","908 Lemoyne Ave Syracuse, New York, 13208",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations.
43.0664,-76.1619,,,"Garbage, Recycling & Graffiti","135 Turtle St Syracuse, New York, 13208",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations.  
42.9989,-76.1381,,,"Garbage, Recycling & Graffiti","115 Phelps Pl Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,Skipped trash. 
43.0776,-76.1528,,,"Garbage, Recycling & Graffiti","214 Willumae Dr Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash and bulk as skipped. No violations. 
43.0605,-76.1397,,,Parking & Vehicles,339 Douglas Syracuse Ny 13203,Report an Abandoned Vehicle,Car in accident and parked on street . hasn't moved in a year 
43.0329,-76.1788,,,"Garbage, Recycling & Graffiti","1408 Bellevue Ave Syracuse, New York, 13204",Report a Skipped Bulk Pick Up,Constituent called to report that their scheduled bulk pick up as skipped. No violations. 
43.0399,-76.1716,,,Water & Sewage,"417 Merriman Ave Syracuse, New York, 13204",Sewer Back-ups (INTERNAL),"Chris
315-572-5809
Jet Flush Requested"
43.0384,-76.1759,,,Sanitation Carts,"200 Cadwell St Syracuse, New York, 13204",Cart Broken,Constituent called to report that the wheel on their recycling cart has fallen off.
43.0646,-76.1451,,,Sanitation Carts,"217 Carbon St Syracuse, New York, 13208",Cart Broken,Recycling bin lid is broken. 
43.0197,-76.1438,,,Water & Sewage,"130 W Lafayette Ave Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Alayasia
315-640-9913"
43.0468,-76.1895,,,"Garbage, Recycling & Graffiti","610 Ulster St Syracuse, New York, 13204",Sanitation Exempt Skipped,Constituent called to report her trash as skipped. No violations. 
43.0327,-76.1171,,,"Garbage, Recycling & Graffiti","329 Roosevelt Ave Syracuse, New York, 13210",Report a Skipped Recycling Pick Up,Constituent says his weekly recycling was skipped. 
43.0163,-76.1519,,,Water & Sewage,"125 Kenmore Ave Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Vernica
315-640-5583"
43.0283,-76.1813,,,"Garbage, Recycling & Graffiti","265 Reed Ave Syracuse, New York, 13207",Report a Skipped Recycling Pick Up,Constituent called to report their trash and recycling as skipped. 
43.0283,-76.1813,,,"Garbage, Recycling & Graffiti","265 Reed Ave Syracuse, New York, 13207",Tires,1 tire
43.0684,-76.1148,,,Streets & Transportation,"James St & Grant Blvd Syracuse, New York, 13206",Report a Pothole,Constituent called to report a pothole at the corner of these streets. 
43.0712,-76.1206,,,Streets & Transportation,"Swansea Dr Syracuse, New York, 13206",Report a Pothole,Constituent called to report that the 100 block of swansea dr is a pothole. 
43.0337,-76.1586,,,"Garbage, Recycling & Graffiti","545 South Ave Syracuse, New York, 13204",Report a Skipped Weekly Trash Pick Up,Skipped trash. 
43.0319,-76.1798,,,"Garbage, Recycling & Graffiti","126 Markland Ave Syracuse, New York, 13207",Report a Skipped Bulk Pick Up,Couch requested in rubicon skipped. 
43.0682,-76.1505,,,"Garbage, Recycling & Graffiti","701 Spring St Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Constituent says one of the trash carts was skipped. 
43.0524,-76.0945,,,"Garbage, Recycling & Graffiti","722 Northway St Syracuse, New York, 13224",Sanitation Exempt Skipped,skipped trash. 
42.9892,-76.1417,,,Water & Sewage,"213 Richfield Ave Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Larry
315-991-5600"
43.0232,-76.1453,,,"Garbage, Recycling & Graffiti","245 Webster Ave Syracuse, New York, 13205",Report Improperly Set Out Trash or Recycling (Illegal Setout),Constituent called to report that this address has about 5 or 6 bags of trash piling up at this property. Constituent says this trash has been out there for about 3 weeks.  
43.0647,-76.15,,,"Garbage, Recycling & Graffiti","107 Neutral Ct Syracuse, New York, 13208",Report a Skipped Bulk Pick Up,Bulk trash skipped. 
43.0634,-76.1487,,,"Garbage, Recycling & Graffiti","640 E Division St Syracuse, New York, 13208",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk pick up as skipped. No violations. 
43.0687,-76.1497,,,"Garbage, Recycling & Graffiti","711 Pond St Syracuse, New York, 13208",Report a Skipped Recycling Pick Up,Skipped recycling pick up. 
43.0555,-76.1491,,,Water & Sewage,"200-298 Prospect Ave Syracuse, NY, 13203, USA",Water-related Concerns,Pipe cap missing in front of 206 Prospect ave. across the street in the road
43.015,-76.1465,,,"Garbage, Recycling & Graffiti","234 Primrose Ave Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0058,-76.1556,,,"Garbage, Recycling & Graffiti","120 Bradford St Syracuse, New York, 13207",Trash Can on Public Land,Trash can has been sitting in the road near the curb for two weeks.
43.0815,-76.1388,,,"Garbage, Recycling & Graffiti","109 Wilmore Pl Syracuse, New York, 13208",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk pick up as skipped. No violations. 
43.0222,-76.1458,,,Water & Sewage,"215 Warner Ave Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Shirley
315-516-0895"
43.0365,-76.1744,,,"Garbage, Recycling & Graffiti","103 Hartson St Syracuse, New York, 13204",Report a Skipped Bulk Pick Up,Constituent called to report that their scheduled bulk pick up as skipped. No violations. 
43.0735,-76.1481,,,"Garbage, Recycling & Graffiti","2347 Grant Blvd Syracuse, New York, 13208",Report a Skipped Bulk Pick Up,Skipped bulk pick up. Bed frame.
43.0764,-76.1602,,,Water & Sewage,"716 Wolf St Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),"Ryan
315-409-5495"
43.021,-76.1618,,,Water & Sewage,"170 Clyde Ave Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),"Mike
585-820-5054"
43.0479,-76.1888,,,"Garbage, Recycling & Graffiti","212 Willis Ave Syracuse, New York, 13204",Report a Skipped Bulk Pick Up,"Skipped bulk pick up. The item is a couch, stated that the couch was moved by the plow a couple of feet. "
43.0705,-76.1563,,,Sanitation Carts,"536 Court St Syracuse, New York, 13208",Cart Stolen,Constituent says her recycling cart is missing. Melissa Fletcher can be reached at 315-491-1995. 
43.0676,-76.1553,,,"Garbage, Recycling & Graffiti","1304 Park St Syracuse, New York, 13208",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0361,-76.1746,,,Water & Sewage,"304 Rowland St Syracuse, New York, 13204",Sewer Back-ups (INTERNAL),"Maria
315-330-0118"
